"hotel_City Hotel","hotel_Resort Hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal_BB","meal_FB","meal_HB","meal_SC","country","market_segment_Aviation","market_segment_Complementary","market_segment_Corporate","market_segment_Direct","market_segment_Groups","market_segment_Offline TA/TO","market_segment_Online TA","distribution_channel_Corporate","distribution_channel_Direct","distribution_channel_GDS","distribution_channel_TA/TO","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type_No Deposit","deposit_type_Non Refund","deposit_type_Refundable","agent","company","days_in_waiting_list","customer_type_Contract","customer_type_Group","customer_type_Transient","customer_type_Transient-Party","adr","required_car_parking_spaces","total_of_special_requests"
1,0,0,0.201907790143084,3,4,14,3,0.0769230769230769,0.03125,3,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.660642570281124,0,1
1,0,0,0.0667726550079491,1,3,13,24,0.0769230769230769,0.09375,2,0,0,1,0,0,0,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,1,0,0,"9","0",0,0,0,1,0,0.52,0,1
1,0,1,0,2,9,37,10,0,0.03125,2,0,0,1,0,0,0,92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1,0,0,"71","0",0,0,1,0,0,0.602409638554217,0,0
1,0,0,0.200317965023847,1,8,33,8,0.0769230769230769,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"83","0",0,0,0,1,0,0.338795180722892,0,0
1,0,1,0.149443561208267,3,6,23,8,0,0.09375,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.606425702811245,0,0
0,1,1,0.0588235294117647,1,11,46,10,0,0.09375,2,0,0,0,0,1,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.252208835341365,0,1
0,1,0,0.0095389507154213,1,4,18,28,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"240","0",0,0,0,1,0,0.216867469879518,0,0
1,0,0,0.260731319554849,1,9,40,30,0.153846153846154,0.0625,2,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.501606425702811,0,1
0,1,0,0.117647058823529,3,4,17,29,0.153846153846154,0.15625,2,0,0,0,0,1,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"143","0",0,0,0,1,0,0.268875502008032,0,0
0,1,0,0.00158982511923688,1,5,19,4,0,0.03125,1,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.273092369477912,0,1
0,1,0,0,3,3,9,1,0,0.0625,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"0","0",0,0,0,1,0,0.220883534136546,0,0
0,1,0,0,1,2,7,9,0,0.03125,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"240","0",0,0,0,0,1,0.224899598393574,0,2
0,1,0,0.0365659777424483,1,3,11,9,0,0.125,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.224899598393574,0,0
1,0,1,0.578696343402226,3,6,24,16,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"21","0",0,0,0,0,1,0.293172690763052,0,0
0,1,0,0.00158982511923688,3,4,18,30,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.441767068273092,1,1
0,1,0,0.00158982511923688,3,5,20,20,0,0.03125,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"240","0",0,0,0,1,0,0.502008032128514,1,0
1,0,0,0.34181240063593,1,8,33,8,0.0769230769230769,0.0625,2,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,1,0,0,"9","0",0,0,0,0,1,0.378714859437751,0,2
0,1,1,0.100158982511924,3,8,35,28,0.0769230769230769,0.0625,2,0,0,0,0,1,0,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.939759036144578,0,2
1,0,1,0.0381558028616852,3,5,20,19,0,0.0625,2,0,0,0,0,0,1,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"7","0",0,0,0,1,0,0.506024096385542,0,1
1,0,0,0.00794912559618442,1,2,9,24,0,0.0625,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","207",0,0,0,0,1,0.313253012048193,0,0
0,1,0,0.136724960254372,1,8,36,31,0,0.03125,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,1,0,0.142857142857143,1,3,0,1,0,0,"0","154",0,0,0,1,0,0.257028112449799,0,0
1,0,0,0.208267090620032,3,7,29,20,0.0769230769230769,0.09375,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0357142857142857,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.543172690763052,0,3
1,0,0,0.0158982511923688,2,12,53,27,0.153846153846154,0,2,0,0,1,0,0,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"83","0",0,0,0,1,0,0.200803212851406,0,1
1,0,1,0.211446740858506,3,7,30,26,0,0.0625,2,1,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.588353413654618,0,0
1,0,1,0.103338632750397,2,10,43,22,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,1,0,0,0,0.350401606425703,0,2
1,0,1,0.550079491255962,3,5,20,16,0,0.03125,2,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.43293172690763,0,1
1,0,0,0.0556438791732909,1,3,12,16,0,0.09375,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"7","0",0,0,0,1,0,0.245220883534137,0,1
1,0,1,0.0747217806041336,1,6,25,16,0.0769230769230769,0.09375,2,0,0,1,0,0,0,85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,2,1,0,0,"9","0",0,0,0,1,0,0.555823293172691,0,0
1,0,1,0.0365659777424483,2,10,41,7,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0.0384615384615385,0,1,1,0,1,0,0,"0","0",0,0,0,1,0,0.353413654618474,0,0
0,1,1,0.128775834658188,2,8,34,18,0,0.15625,2,0,0,0,0,1,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"250","0",0,0,0,1,0,0.710843373493976,0,0
1,0,0,0.254372019077901,3,5,18,3,0,0.125,2,0,0,1,0,0,0,114,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"14","0",0,0,0,1,0,0.466385542168675,0,0
1,0,0,0,1,9,38,13,0,0.0625,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,1,0.153846153846154,0.785714285714286,1,2,0,1,0,0,"0","40",0,0,0,1,0,0.261044176706827,1,0
0,1,0,0.0381558028616852,1,3,10,4,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"240","0",0,0,0,1,0,0.184738955823293,1,1
1,0,0,0,1,5,20,11,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,"0","0",0,0,0,1,0,0.550200803212851,0,0
1,0,0,0,2,8,32,7,0.153846153846154,0.0625,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"0","0",0,0,0,1,0,0.293172690763052,0,0
0,1,0,0.108108108108108,1,10,40,1,0.153846153846154,0.09375,2,0,0,1,0,0,0,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"250","0",0,0,0,1,0,0.321686746987952,0,1
0,1,0,0.182829888712242,3,5,22,28,0.153846153846154,0.15625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"243","0",0,1,0,0,0,0.274698795180723,0,1
0,1,1,0.0174880763116057,2,10,44,31,0.0769230769230769,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.224899598393574,0,1
1,0,0,0.068362480127186,1,12,49,2,0,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"85","0",0,0,0,1,0,0.281124497991968,0,1
0,1,0,0,1,1,3,14,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"184","0",0,0,0,1,0,0.178714859437751,0,0
1,0,1,0.104928457869634,1,3,12,13,0.153846153846154,0.15625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.334859437751004,0,0
0,1,0,0.149443561208267,2,9,37,6,0.153846153846154,0.15625,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"96","0",0,0,0,1,0,0.311244979919679,0,0
1,0,0,0.108108108108108,3,4,14,5,0,0.125,2,0,0,1,0,0,0,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,"0","418",0,0,0,0,1,0.433734939759036,0,1
0,1,0,0.0588235294117647,1,4,16,16,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.293172690763052,0,1
1,0,0,0.286168521462639,1,10,42,10,0.0769230769230769,0.0625,1,0,0,1,0,0,0,114,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"234","0",0,0,0,0,1,0.473895582329317,0,0
1,0,0,0,1,4,17,22,0,0.03125,2,0,0,1,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"0","0",0,0,0,1,0,0.389558232931727,0,0
1,0,0,0.14308426073132,3,5,18,6,0.153846153846154,0.03125,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.534136546184739,0,1
1,0,1,0.0349761526232114,1,8,35,21,0.153846153846154,0.09375,3,0,0,1,0,0,0,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.759036144578313,0,0
1,0,0,0.00476947535771065,1,11,48,20,0.153846153846154,0.09375,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,1,0.192307692307692,0.928571428571429,1,1,0,1,0,0,"0","40",0,0,0,1,0,0.253012048192771,0,2
0,1,0,0.0222575516693164,2,7,30,24,0.0769230769230769,0.0625,2,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"240","0",0,0,0,1,0,0.775100401606426,1,2
1,0,0,0.00158982511923688,1,10,43,17,0.0769230769230769,0,1,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.594377510040161,0,2
1,0,0,0.281399046104928,3,7,30,27,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"138","0",0,0,0,1,0,0.349397590361446,0,1
1,0,0,0.00476947535771065,1,5,23,30,0.0769230769230769,0.0625,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,1,0.115384615384615,0.607142857142857,1,1,0,1,0,0,"0","40",0,0,0,1,0,0.253012048192771,0,0
1,0,0,0.0429252782193959,3,6,24,12,0.0769230769230769,0.0625,1,0,0,1,0,0,0,103,0,0,0,1,0,0,0,0,1,0,0,1,0.0384615384615385,0.0178571428571429,1,1,0,1,0,0,"0","0",0,0,0,1,0,0.373493975903614,0,0
1,0,0,0.0317965023847377,1,8,36,29,0.0769230769230769,0,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"22","0",0,0,0,1,0,0.333333333333333,0,1
1,0,1,0.190779014308426,3,1,4,26,0,0.09375,2,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.31004016064257,0,2
1,0,0,0.00158982511923688,1,9,40,27,0,0.03125,2,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,"0","320",0,0,0,1,0,0.453815261044177,0,0
1,0,0,0.152623211446741,1,4,17,18,0.0769230769230769,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.378714859437751,1,1
1,0,0,0.317965023847377,3,7,27,4,0,0.15625,2,0,0,1,0,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"14","0",0,0,0,0,1,0.349799196787149,0,1
1,0,0,0.0937996820349762,1,8,32,5,0.0769230769230769,0.0625,2,0,0,1,0,0,0,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"7","0",0,0,0,1,0,0.412208835341365,0,1
1,0,1,0.0349761526232114,1,9,37,6,0,0.0625,2,0,0,0,0,0,1,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.465863453815261,0,1
1,0,1,0.799682034976153,1,11,48,24,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.198393574297189,0,0
1,0,0,0,1,3,12,16,0,0.0625,1,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,0,0,"138","0",0,0,0,0,1,0.116465863453815,0,0
1,0,0,0.0174880763116057,2,9,39,25,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,"0","0",0,0,0,1,0,0.795180722891566,0,1
1,0,0,0.136724960254372,1,3,14,31,0.0769230769230769,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.323092369477912,0,1
0,1,0,0.00635930047694754,1,10,42,9,0.153846153846154,0.03125,1,0,0,1,0,0,0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"250","0",0,0,0,1,0,0.196787148594378,0,0
1,0,0,0.00635930047694754,1,9,36,2,0.153846153846154,0.09375,2,0,0,1,0,0,0,85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.642570281124498,0,0
0,1,1,0.430842607313196,3,7,27,4,0.153846153846154,0.15625,2,0,0,1,0,0,0,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.39281124497992,0,2
0,1,0,0.0397456279809221,3,8,32,6,0.307692307692308,0.3125,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"40","0",0,0,1,0,0,0.45285140562249,0,2
0,1,0,0.00158982511923688,3,2,7,12,0.153846153846154,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,0,1,0.220883534136546,0,1
0,1,0,0.014308426073132,1,9,39,18,0.0769230769230769,0,1,0,0,1,0,0,0,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,0,1,0,0,"223","0",0,0,0,0,1,0.377510040160643,0,0
1,0,0,0.289348171701113,1,9,40,30,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.465461847389558,0,2
0,1,0,0.0365659777424483,3,6,24,15,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0357142857142857,4,4,0,1,0,0,"0","0",0,0,0,1,0,0.642570281124498,1,1
0,1,0,0,1,10,44,26,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0357142857142857,1,5,0,1,0,0,"0","0",0,0,0,1,0,0.192771084337349,0,0
1,0,0,0.00794912559618442,2,9,36,2,0,0.0625,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","40",0,0,0,1,0,0.253012048192771,0,0
0,1,1,0.0317965023847377,1,2,8,14,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.224899598393574,0,1
1,0,0,0.0095389507154213,2,9,39,21,0.0769230769230769,0.0625,2,0,0,0,0,0,1,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,1,0,0,0,0.449799196787149,0,1
0,1,1,0.163751987281399,1,9,36,2,0,0.0625,2,2,0,1,0,0,0,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,1,0,0,"240","0",0,0,0,1,0,0.791164658634538,0,0
0,1,0,0.166931637519873,3,6,25,24,0.153846153846154,0.125,2,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,1,0,0,"241","0",0,0,0,1,0,0.65863453815261,1,1
1,0,1,0.235294117647059,1,8,35,22,0.0769230769230769,0.125,2,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"9","0",0,0,0,1,0,0.378714859437751,0,0
0,1,0,0.00794912559618442,1,7,30,21,0.0769230769230769,0.09375,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.825301204819277,0,1
1,0,0,0.120826709062003,1,10,45,30,0.153846153846154,0.125,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"7","0",0,0,0,1,0,0.277309236947791,0,1
0,1,1,0.0095389507154213,1,3,11,10,0,0.09375,1,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"242","0",0,0,0,1,0,0.224899598393574,0,0
1,0,0,0.0174880763116057,1,6,25,14,0,0.09375,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,1,0,0,"0","51",0,0,0,0,1,0.353413654618474,0,0
0,1,0,0,1,11,49,29,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"0","0",0,0,0,1,0,0.224899598393574,0,0
1,0,1,0.0127186009538951,1,10,44,29,0.153846153846154,0.03125,2,0,0,0,0,0,1,84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.500682730923695,0,1
1,0,1,0.744038155802862,3,7,30,29,0.153846153846154,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"229","0",0,0,0,0,1,0.444457831325301,0,0
1,0,0,0.0858505564387917,1,6,24,11,0.153846153846154,0.03125,2,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"0","0",0,0,0,1,0,0.577510040160643,0,1
1,0,0,0.17329093799682,2,8,32,4,0,0.0625,1,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,1,1,0,0,"9","0",0,0,0,1,0,0.265060240963855,0,2
0,1,1,0.192368839427663,1,4,15,9,0.153846153846154,0.15625,2,0,0,0,0,1,0,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,"273","0",0,0,0,1,0,0.281124497991968,0,0
1,0,0,0.34181240063593,1,11,48,21,0.0769230769230769,0.03125,1,0,0,1,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","233",0,0,0,1,0,0.293172690763052,0,0
1,0,0,0.027027027027027,2,12,49,4,0.153846153846154,0.0625,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"0","0",0,0,0,1,0,0.363453815261044,0,2
0,1,0,0.252782193958665,1,7,31,28,0.230769230769231,0.25,2,0,0,1,0,0,0,90,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,1,1,0,0,"315","0",0,0,0,1,0,0.445983935742972,0,0
1,0,1,0.0874403815580286,3,3,11,15,0,0.09375,2,0,0,0,0,0,1,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.31004016064257,0,1
0,1,1,0.19872813990461,1,5,21,19,0.153846153846154,0.21875,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.345381526104418,0,1
0,1,0,0.209856915739269,1,7,30,23,0.153846153846154,0.15625,2,0,0,1,0,0,0,58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"250","0",0,0,0,1,0,0.600401606425703,0,0
1,0,1,0.0190779014308426,3,5,19,7,0.307692307692308,0.1875,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"7","0",0,0,0,1,0,0.573493975903615,0,1
0,1,0,0.249602543720191,2,8,32,2,0.153846153846154,0.15625,2,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,"196","0",0,0,0,0,1,0.472690763052209,0,2
1,0,0,0.0206677265500795,3,5,20,17,0,0.03125,1,0,0,1,0,0,0,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,1,0,0,"0","150",0,0,0,1,0,0.433734939759036,0,0
0,1,0,0,3,4,13,1,0,0.03125,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"250","0",0,0,0,1,0,0.433734939759036,1,0
0,1,0,0.014308426073132,1,10,44,29,0.153846153846154,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,1,0,0,1,0.0384615384615385,0,1,1,2,1,0,0,"0","0",0,0,0,1,0,0.160642570281124,1,0
0,1,0,0.29570747217806,2,9,36,4,0.0769230769230769,0.0625,1,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,1,0,0,"2","0",0,1,0,0,0,0.18995983935743,0,0
1,0,1,0.27027027027027,1,8,33,11,0.153846153846154,0.09375,3,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,4,1,0,0,"9","0",0,0,0,1,0,0.51425702811245,0,2
1,0,0,0.00635930047694754,1,3,14,28,0.0769230769230769,0,2,0,0,0,0,0,1,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,"9","0",0,0,0,1,0,0.385542168674699,1,1
0,1,0,0.00317965023847377,2,8,36,30,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,"0","0",0,0,0,1,0,0.610441767068273,1,0
0,1,0,0.00158982511923688,3,1,2,13,0.0769230769230769,0.0625,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,0,0,0,1,1,0,0.232142857142857,1,1,1,1,0,0,"0","390",0,0,0,1,0,0.132530120481928,0,1
0,1,1,0,2,12,52,25,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,6,0,0,1,0,"240","0",0,0,0,1,0,0.293172690763052,0,0
0,1,0,0.17329093799682,3,4,17,25,0,0.0625,1,0,0,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"502","0",0,0,0,0,1,0.293172690763052,0,0
1,0,0,0.00794912559618442,3,2,9,28,0,0.09375,1,0,0,1,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0178571428571429,1,1,3,1,0,0,"0","91",0,0,0,1,0,0.313253012048193,0,1
1,0,1,0.16852146263911,3,6,22,1,0,0.0625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.714859437751004,0,2
0,1,1,0.252782193958665,3,7,29,22,0.153846153846154,0.15625,2,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.843373493975904,0,0
0,1,1,0.00158982511923688,2,9,36,2,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,2,1,0,0,"240","0",0,0,0,1,0,0.578313253012048,0,0
1,0,0,0,1,8,35,24,0,0.03125,2,0,0,0,0,0,1,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,"152","0",0,0,0,1,0,0.285421686746988,0,0
0,1,0,0.170111287758347,3,5,21,27,0.153846153846154,0.15625,2,0,0,1,0,0,0,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"196","0",0,0,0,1,0,0.314979919678715,0,0
1,0,0,0.282988871224165,1,7,29,11,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0357142857142857,1,4,0,1,0,0,"0","0",0,0,0,1,0,0.32,1,1
1,0,0,0.1939586645469,1,8,32,1,0.153846153846154,0.15625,1,0,0,1,0,0,0,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"16","0",0,0,0,1,0,0.265060240963855,0,0
1,0,0,0.0222575516693164,3,7,28,9,0.153846153846154,0.09375,2,0,0,0,0,0,1,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,"14","0",0,0,0,1,0,0.522088353413655,0,2
